MSG_ID	MSG_NAME	SOURCE	DESTINATION	LIFE_TIME	SINGLE_INSTANCE	USED	KEEP_HISTORY	MSG_TABLE_NAME	DESCRIPTION	SEND_TAG
"6,199,180"	"TRCK_Report"	"VOD1.REPSEND"	"COM.REPSTORE"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"Report Message from Aggr to COM"	"0"
"2,199,101"	"GUI_CreateSchedule"	"EAF1"	"COM.SCHED"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"order create"	"0"
"9,961,526"	"TRCK_SampleStoreRequest"	"COM.$BROADCAST"	"VOD1.TRCKVODB"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"broadcast sample result to aggr"	"0"
"2,199,102"	"GUI_ModifySchedule"	"EAF1"	"COM.SCHED"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"order modify"	"0"
"9,921,514"	"COM_ReorderRequest"	"COM.SCHED"	"EAF1.TRCKEAF"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"broadcast reorder request to aggr"	"0"
"9,961,518"	"COM_ReorderRequest"	"COM.SCHED"	"VOD1.TRCKVODA"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"broadcast reorder request to aggr"	"0"
"9,961,519"	"COM_ReorderRequest"	"COM.SCHED"	"VOD1.TRCKVODB"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"broadcast reorder request to aggr"	"0"
"2,199,103"	"GUI_ModifySchedule_Items"	"EAF1"	"COM.SCHED"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"order modify items"	"0"
"2,199,104"	"GUI_DeleteSchedule"	"EAF1"	"COM.SCHED"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"order delete"	"0"
"2,199,121"	"GUI_CreatePremelt"	"EAF1.TRCKEAF"	"COM.PREMELT"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"premelt create"	"0"
"2,199,122"	"GUI_ModifyPremelt"	"EAF1.TRCKEAF"	"COM.PREMELT"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"premelt modify"	"0"
"2,199,123"	"GUI_ModifyPremelt_Items"	"EAF1.TRCKEAF"	"COM.PREMELT"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"premelt modify items"	"0"
"2,199,124"	"GUI_DeletePremelt"	"EAF1.TRCKEAF"	"COM.PREMELT"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"premelt delete"	"0"
"2,199,131"	"GUI_CreateScrap"	"EAF1.TRCKEAF"	"COM.SCRAP"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"scrap box create"	"0"
"2,199,132"	"GUI_ModifyScrap"	"EAF1.TRCKEAF"	"COM.SCRAP"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"scrap box modify"	"0"
"2,199,133"	"GUI_ModifyScrap_Items"	"EAF1.TRCKEAF"	"COM.SCRAP"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"scrap box modify items"	"0"
"2,199,134"	"GUI_DeleteScrap"	"EAF1.TRCKEAF"	"COM.SCRAP"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"scrap box delete "	"0"
"2,199,161"	"TRCK_AggrPlantStatus"	"EAF1.TRCKEAF"	"COM.PROD"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"plant status from aggr"	"0"
"2,199,162"	"TRCK_LadleAggrStatus"	"EAF1.TRCKEAF"	"COM.LADLE"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"ladle status from aggr"	"0"
"2,199,163"	"TRCK_ReportCOM"	"EAF1.TRCKEAF"	"COM.TRCKCOM"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"reports from aggr"	"0"
"2,199,167"	"TRCK_ModCalcPerformed"	"EAF1.TRCKEAF"	"COM.SCRAP"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"model calculation result from aggr"	"0"
"2,199,171"	"TRCK_SampleStoreRequest"	"EAF1.TRCKEAF"	"COM.$BROADCAST"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"modified sample back from origin aggregate to all others"	"0"
"2,199,172"	"TRCK_TunParSyncRequest"	"EAF1.TRCKEAF"	"COM.$BROADCAST"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"tuning parameter synchronize request from aggr"	"0"
"2,199,173"	"TRCK_EquipmentSyncRequest"	"EAF1.TRCKEAF"	"COM.$BROADCAST"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"equipment synchronize request from aggr"	"0"
"2,199,174"	"TRCK_ExtDataStoreRequest"	"EAF1.TRCKEAF"	"COM.$BROADCAST"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"external data store request from aggr"	"0"
"2,199,181"	"GUI_RequestHotMetal"	"EAF1.TRCKEAF"	"COM.PREMELT"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"hot metal request"	"0"
"2,199,182"	"GUI_RequestScrap"	"EAF1.TRCKEAF"	"COM.SCRAP"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"scrap request"	"0"
"9,921,501"	"COM_MatStoreRequest"	"COM.TRCKCOM"	"EAF1.TRCKAGGR"	"259,200"	"0"	"1"	"259,200"	"[NULL]"	"broadcast material data to aggr"	"0"
"9,921,502"	"COM_GradeStoreRequest"	"COM.TRCKCOM"	"EAF1.TRCKAGGR"	"259,200"	"0"	"1"	"259,200"	"[NULL]"	"broadcast grade data to aggr"	"0"
"9,921,503"	"COM_SchemaStoreRequest"	"COM.TRCKCOM"	"EAF1.TRCKAGGR"	"259,200"	"0"	"1"	"259,200"	"[NULL]"	"broadcast schema data to aggr"	"0"
"9,921,504"	"COM_SMPStoreRequest"	"COM.TRCKCOM"	"EAF1.TRCKAGGR"	"259,200"	"0"	"1"	"259,200"	"[NULL]"	"broadcast SMP data to aggr"	"0"
"9,921,510"	"COM_SampleStoreRequest"	"COM.TRCKCOM"	"EAF1.TRCKEAF"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"broadcast sample result to aggr"	"0"
"9,961,511"	"COM_SampleStoreRequest"	"COM.TRCKCOM"	"VOD1.TRCKVODB"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"broadcast sample result to aggr"	"0"
"6,199,110"	"L2_L3_TCP_SEND"	"VOD1.TRCKVOD"	"COM.COM_L3"	"7,200"	"0"	"0"	"86,400"	"[NULL]"	"VTD Heat Report"	"0"
"2,299,110"	"L2_L3_TCP_SEND"	"EAF2.TRCKEAF"	"COM.COM_L3"	"7,200"	"0"	"0"	"86,400"	"[NULL]"	"eaf heat report"	"0"
"9,961,513"	"COM_ModCalcRequest"	"COM"	"VOD1.TRCKVODB"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"model calculation request to aggr"	"0"
"9,921,511"	"COM_ModCalcRequest"	"COM"	"EAF1.TRCKEAF"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"model calculation request to aggr"	"0"
"9,921,521"	"TRCK_SampleStoreRequest"	"COM.$BROADCAST"	"EAF1.TRCKEAF"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"broadcast sample result to aggr"	"0"
"9,921,522"	"TRCK_TunParSyncRequest"	"COM.$BROADCAST"	"EAF1.TRCKEAF"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"broadcast tuning parameter synchronize to aggr"	"0"
"9,921,523"	"TRCK_EquipmentSyncRequest"	"COM.$BROADCAST"	"EAF1.TRCKEAF"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"broadcast equipment synchronize to aggr"	"0"
"9,921,524"	"TRCK_ExtDataStoreRequest"	"COM.$BROADCAST"	"EAF1.TRCKEAF"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"broadcast external data to aggr"	"0"
"2,199,125"	"TRCK_PremeltHandling"	"EAF1.TRCKEAF"	"COM.PREMELT"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"premelt handling"	"0"
"9,961,515"	"COM_WeighingRequest"	"COM.PREMELT"	"VOD1.TRCKVODB"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"broadcast weighing request to aggr"	"0"
"9,961,517"	"COM_ReladleRequest"	"COM.LADLE"	"VOD1.TRCKVODB"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"broadcast reladle request to aggr"	"0"
"9,961,528"	"TRCK_ExtDataStoreRequest"	"COM.$BROADCAST"	"VOD1.TRCKVODB"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"broadcast external data to aggr"	"0"
"9,999,171"	"TRCK_SampleStoreRequest"	"COM.TRCKCOM"	"COM.$BROADCAST"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"COM sample result to aggr"	"0"
"9,999,521"	"TRCK_SampleStoreRequest"	"COM.$BROADCAST"	"COM.PREMELT"	"7,200"	"0"	"1"	"86,400"	"[NULL]"	"broadcast sample result to aggr"	"0"
